anno,numero,premio,tipo,centena,numero_int,numero_str
2023,08271,1000,normal,271,8271,08271
2023,08277,1000,normal,277,8277,08277
2023,08284,1000,normal,284,8284,08284
2023,08496,1000,normal,496,8496,08496
2023,08531,1000,normal,531,8531,08531
2023,08714,1000,normal,714,8714,08714
2023,08792,1000,normal,792,8792,08792
2023,08807,1000,normal,807,8807,08807
2023,08881,1000,normal,881,8881,08881
2023,08933,1000,normal,933,8933,08933
2023,08936,1000,normal,936,8936,08936
2023,08938,1000,normal,938,8938,08938
2023,08983,1000,normal,983,8983,08983
2023,09001,1000,normal,001,9001,09001
2023,09167,1000,normal,167,9167,09167
2023,09237,1000,normal,237,9237,09237
2023,09245,1000,normal,245,9245,09245
2023,09277,1000,normal,277,9277,09277
2023,09497,1000,normal,497,9497,09497
2023,09514,1000,normal,514,9514,09514
2023,09557,1000,normal,557,9557,09557
2023,09606,1000,normal,606,9606,09606
2023,09612,1000,normal,612,9612,09612
2023,09759,1000,normal,759,9759,09759
2023,09825,1000,normal,825,9825,09825
2023,09848,1000,normal,848,9848,09848
2023,10097,1000,normal,097,10097,10097
2023,10160,1000,normal,160,10160,10160
2023,10173,1000,normal,173,10173,10173
2023,10179,1000,normal,179,10179,10179
2023,10237,1000,normal,237,10237,10237
2023,10253,1000,normal,253,10253,10253
2023,10254,1000,normal,254,10254,10254
2023,10286,1000,normal,286,10286,10286
2023,10452,1000,normal,452,10452,10452
2023,10471,1000,normal,471,10471,10471
2023,10673,1000,normal,673,10673,10673
2023,10772,1000,normal,772,10772,10772
2023,10803,1000,normal,803,10803,10803
2023,10804,1000,normal,804,10804,10804
2023,10867,1000,normal,867,10867,10867
2023,10875,1000,normal,875,10875,10875
2023,10907,1000,normal,907,10907,10907
2023,10971,1000,normal,971,10971,10971
2023,11047,1000,normal,047,11047,11047
2023,11120,1000,normal,120,11120,11120
2023,11178,1000,normal,178,11178,11178
2023,11190,1000,normal,190,11190,11190
2023,11218,1000,normal,218,11218,11218
2023,11281,1000,normal,281,11281,11281
2023,11283,1000,normal,283,11283,11283
2023,11380,1000,normal,380,11380,11380
2023,11414,1000,normal,414,11414,11414
2023,11447,1000,normal,447,11447,11447
2023,11531,1000,normal,531,11531,11531
2023,11592,1000,normal,592,11592,11592
2023,11619,1000,normal,619,11619,11619
2023,11885,1000,normal,885,11885,11885
2023,11963,1000,normal,963,11963,11963
2023,11988,1000,normal,988,11988,11988
2023,12003,1000,normal,003,12003,12003
2023,12048,1000,normal,048,12048,12048
2023,12059,1000,normal,059,12059,12059
2023,12158,1000,normal,158,12158,12158
2023,12178,1000,normal,178,12178,12178
2023,12192,1000,normal,192,12192,12192
2023,12226,1000,normal,226,12226,12226
2023,12244,1000,normal,244,12244,12244
2023,12349,1000,normal,349,12349,12349
2023,12408,1000,normal,408,12408,12408
2023,12410,1000,normal,410,12410,12410
2023,12472,1000,normal,472,12472,12472
2023,12506,1000,normal,506,12506,12506
2023,12528,1000,normal,528,12528,12528
2023,12636,1000,normal,636,12636,12636
2023,12722,1000,normal,722,12722,12722
2023,12765,1000,normal,765,12765,12765
2023,12784,1000,normal,784,12784,12784
2023,12821,1000,normal,821,12821,12821
2023,12822,1000,normal,822,12822,12822
2023,12842,1000,normal,842,12842,12842
2023,12990,1000,normal,990,12990,12990
2023,13005,1000,normal,005,13005,13005
2023,13017,1000,normal,017,13017,13017
2023,13086,1000,normal,086,13086,13086
2023,13088,1000,normal,088,13088,13088
2023,13184,1000,normal,184,13184,13184
2023,13205,1000,normal,205,13205,13205
2023,13252,1000,normal,252,13252,13252
2023,13463,1000,normal,463,13463,13463
2023,13486,1000,normal,486,13486,13486
2023,13556,1000,normal,556,13556,13556
2023,13565,1000,normal,565,13565,13565
2023,13590,1000,normal,590,13590,13590
2023,13611,1000,normal,611,13611,13611
2023,13641,1000,normal,641,13641,13641
2023,13665,1000,normal,665,13665,13665
2023,13729,1000,normal,729,13729,13729
2023,13853,1000,normal,853,13853,13853
2023,13878,1000,normal,878,13878,13878
2023,13898,1000,normal,898,13898,13898
2023,13906,1000,normal,906,13906,13906
2023,14063,1000,normal,063,14063,14063
2023,14071,1000,normal,071,14071,14071
2023,14074,1000,normal,074,14074,14074
2023,14075,1000,normal,075,14075,14075
2023,14120,1000,normal,120,14120,14120
2023,14157,1000,normal,157,14157,14157
2023,14209,1000,normal,209,14209,14209
2023,14299,1000,normal,299,14299,14299
2023,14315,1000,normal,315,14315,14315
2023,14391,1000,normal,391,14391,14391
2023,14416,1000,normal,416,14416,14416
2023,14454,1000,normal,454,14454,14454
2023,14494,1000,normal,494,14494,14494
2023,14532,1000,normal,532,14532,14532
2023,14563,1000,normal,563,14563,14563
2023,14568,1000,normal,568,14568,14568
2023,14664,1000,normal,664,14664,14664
2023,14739,1000,normal,739,14739,14739
2023,14766,1000,normal,766,14766,14766
2023,14829,1000,normal,829,14829,14829
2023,14834,1000,normal,834,14834,14834
2023,14897,1000,normal,897,14897,14897
2023,14938,1000,normal,938,14938,14938
2023,14950,1000,normal,950,14950,14950
2023,15002,1000,normal,002,15002,15002
2023,15103,1000,normal,103,15103,15103
2023,15109,1000,normal,109,15109,15109
2023,15190,1000,normal,190,15190,15190
2023,15221,1000,normal,221,15221,15221
2023,15241,1000,normal,241,15241,15241
2023,15452,1000,normal,452,15452,15452
2023,15498,1000,normal,498,15498,15498
2023,15546,1000,normal,546,15546,15546
2023,15573,1000,normal,573,15573,15573
2023,15660,1000,normal,660,15660,15660
2023,15677,1000,normal,677,15677,15677
2023,15683,1000,normal,683,15683,15683
2023,15720,1000,normal,720,15720,15720
2023,15926,1000,normal,926,15926,15926
2023,15958,1000,normal,958,15958,15958
2023,15964,1000,normal,964,15964,15964
2023,16007,1000,normal,007,16007,16007
2023,16045,1000,normal,045,16045,16045
2023,16200,1000,normal,200,16200,16200
2023,16297,1000,normal,297,16297,16297
2023,16301,1000,normal,301,16301,16301
2023,16339,1000,normal,339,16339,16339
2023,16360,1000,normal,360,16360,16360
2023,16417,1000,normal,417,16417,16417
2023,16471,1000,normal,471,16471,16471
2023,16512,1000,normal,512,16512,16512
2023,16531,1000,normal,531,16531,16531
2023,16538,1000,normal,538,16538,16538
2023,16595,1000,normal,595,16595,16595
2023,16781,1000,normal,781,16781,16781
2023,16794,1000,normal,794,16794,16794
2023,16931,1000,normal,931,16931,16931
2023,16947,1000,normal,947,16947,16947
2023,17078,1000,normal,078,17078,17078
2023,17122,1000,normal,122,17122,17122
2023,17165,1000,normal,165,17165,17165
2023,17494,1000,normal,494,17494,17494
2023,17721,1000,normal,721,17721,17721
2023,17775,1000,normal,775,17775,17775
2023,17856,1000,normal,856,17856,17856
2023,17861,1000,normal,861,17861,17861
2023,17939,1000,normal,939,17939,17939
2023,17954,1000,normal,954,17954,17954
2023,18022,1000,normal,022,18022,18022
2023,18027,1000,normal,027,18027,18027
2023,18032,1000,normal,032,18032,18032
2023,18182,1000,normal,182,18182,18182
2023,18212,1000,normal,212,18212,18212
2023,18300,1000,normal,300,18300,18300
2023,18303,1000,normal,303,18303,18303
2023,18366,1000,normal,366,18366,18366
2023,18372,1000,normal,372,18372,18372
2023,18435,1000,normal,435,18435,18435
2023,18566,1000,normal,566,18566,18566
2023,18623,1000,normal,623,18623,18623
2023,18672,1000,normal,672,18672,18672
2023,18726,1000,normal,726,18726,18726
2023,18737,1000,normal,737,18737,18737
2023,18882,1000,normal,882,18882,18882
2023,19002,1000,normal,002,19002,19002
2023,19011,1000,normal,011,19011,19011
2023,19015,1000,normal,015,19015,19015
2023,19027,1000,normal,027,19027,19027
2023,19049,1000,normal,049,19049,19049
2023,19071,1000,normal,071,19071,19071
2023,19075,1000,normal,075,19075,19075
2023,19185,1000,normal,185,19185,19185
2023,19263,1000,normal,263,19263,19263
2023,19340,1000,normal,340,19340,19340
2023,19493,1000,normal,493,19493,19493
2023,19516,1000,normal,516,19516,19516
2023,19574,1000,normal,574,19574,19574
2023,19595,1000,normal,595,19595,19595
2023,19617,1000,normal,617,19617,19617
2023,19623,1000,normal,623,19623,19623
2023,19637,1000,normal,637,19637,19637
2023,19647,1000,normal,647,19647,19647
2023,19675,1000,normal,675,19675,19675
2023,19837,1000,normal,837,19837,19837
2023,19893,1000,normal,893,19893,19893
2023,19936,1000,normal,936,19936,19936
2023,19982,1000,normal,982,19982,19982
2023,20166,1000,normal,166,20166,20166
2023,20173,1000,normal,173,20173,20173
2023,20175,1000,normal,175,20175,20175
2023,20331,1000,normal,331,20331,20331
2023,20337,1000,normal,337,20337,20337
2023,20425,1000,normal,425,20425,20425
2023,20462,1000,normal,462,20462,20462
2023,20582,1000,normal,582,20582,20582
2023,20684,1000,normal,684,20684,20684
2023,20819,1000,normal,819,20819,20819
2023,20829,1000,normal,829,20829,20829
2023,20857,1000,normal,857,20857,20857
2023,20953,1000,normal,953,20953,20953
2023,20988,1000,normal,988,20988,20988
2023,21004,1000,normal,004,21004,21004
2023,21024,1000,normal,024,21024,21024
2023,21082,1000,normal,082,21082,21082
2023,21098,1000,normal,098,21098,21098
2023,21148,1000,normal,148,21148,21148
2023,21296,1000,normal,296,21296,21296
2023,21304,1000,normal,304,21304,21304
2023,21306,1000,normal,306,21306,21306
2023,21347,1000,normal,347,21347,21347
2023,21348,1000,normal,348,21348,21348
2023,21363,1000,normal,363,21363,21363
2023,21370,1000,normal,370,21370,21370
2023,21376,1000,normal,376,21376,21376
2023,21492,1000,normal,492,21492,21492
2023,21537,1000,normal,537,21537,21537
2023,21576,1000,normal,576,21576,21576
2023,21730,1000,normal,730,21730,21730
2023,21741,1000,normal,741,21741,21741
2023,21751,1000,normal,751,21751,21751
2023,21756,1000,normal,756,21756,21756
2023,21844,1000,normal,844,21844,21844
2023,21874,1000,normal,874,21874,21874
2023,21926,1000,normal,926,21926,21926
2023,21933,1000,normal,933,21933,21933
2023,22061,1000,normal,061,22061,22061
2023,22133,1000,normal,133,22133,22133
2023,22167,1000,normal,167,22167,22167
2023,22195,1000,normal,195,22195,22195
2023,22254,1000,normal,254,22254,22254
2023,22344,1000,normal,344,22344,22344
2023,22348,1000,normal,348,22348,22348
2023,22514,1000,normal,514,22514,22514
2023,22624,1000,normal,624,22624,22624
2023,22737,1000,normal,737,22737,22737
2023,22785,1000,normal,785,22785,22785
2023,22799,1000,normal,799,22799,22799
2023,22824,1000,normal,824,22824,22824
2023,22877,1000,normal,877,22877,22877
2023,22896,1000,normal,896,22896,22896
2023,22918,1000,normal,918,22918,22918
2023,22934,1000,normal,934,22934,22934
2023,22962,1000,normal,962,22962,22962
2023,22969,1000,normal,969,22969,22969
2023,22997,1000,normal,997,22997,22997
2023,23002,1000,normal,002,23002,23002
2023,23036,1000,normal,036,23036,23036
2023,23066,1000,normal,066,23066,23066
2023,23068,1000,normal,068,23068,23068
2023,23085,1000,normal,085,23085,23085
2023,23112,1000,normal,112,23112,23112
2023,23138,1000,normal,138,23138,23138
2023,23221,1000,normal,221,23221,23221
2023,23226,1000,normal,226,23226,23226
2023,23476,1000,normal,476,23476,23476
2023,23517,1000,normal,517,23517,23517
2023,23571,1000,normal,571,23571,23571
2023,23617,1000,normal,617,23617,23617
2023,23665,1000,normal,665,23665,23665
2023,23829,1000,normal,829,23829,23829
2023,23844,1000,normal,844,23844,23844
2023,23853,1000,normal,853,23853,23853
2023,23884,1000,normal,884,23884,23884
2023,23899,1000,normal,899,23899,23899
2023,24010,1000,normal,010,24010,24010
2023,24056,1000,normal,056,24056,24056
2023,24083,1000,normal,083,24083,24083
2023,24124,1000,normal,124,24124,24124
2023,24179,1000,normal,179,24179,24179
2023,24209,1000,normal,209,24209,24209
2023,24213,1000,normal,213,24213,24213
2023,24214,1000,normal,214,24214,24214
2023,24241,1000,normal,241,24241,24241
2023,24324,1000,normal,324,24324,24324
2023,24460,1000,normal,460,24460,24460
2023,24485,1000,normal,485,24485,24485
2023,24488,1000,normal,488,24488,24488
2023,24499,1000,normal,499,24499,24499
2023,24536,1000,normal,536,24536,24536
2023,24552,1000,normal,552,24552,24552
2023,24583,1000,normal,583,24583,24583
2023,24597,1000,normal,597,24597,24597
2023,24694,1000,normal,694,24694,24694
2023,24767,1000,normal,767,24767,24767
2023,24822,1000,normal,822,24822,24822
2023,24874,1000,normal,874,24874,24874
2023,24888,1000,normal,888,24888,24888
2023,25137,1000,normal,137,25137,25137
2023,25246,1000,normal,246,25246,25246
2023,25301,1000,normal,301,25301,25301
2023,25322,1000,normal,322,25322,25322
2023,25353,1000,normal,353,25353,25353
2023,25406,1000,normal,406,25406,25406
2023,25459,1000,normal,459,25459,25459
2023,25486,1000,normal,486,25486,25486
2023,25571,1000,normal,571,25571,25571
2023,25600,1000,normal,600,25600,25600
2023,25643,1000,normal,643,25643,25643
2023,25686,1000,normal,686,25686,25686
2023,25690,1000,normal,690,25690,25690
2023,25718,1000,normal,718,25718,25718
2023,25730,1000,normal,730,25730,25730
2023,25938,1000,normal,938,25938,25938
2023,25959,1000,normal,959,25959,25959
2023,25980,1000,normal,980,25980,25980
2023,26176,1000,normal,176,26176,26176
2023,26224,1000,normal,224,26224,26224
2023,26430,1000,normal,430,26430,26430
2023,26502,1000,normal,502,26502,26502
2023,26550,1000,normal,550,26550,26550
2023,26585,1000,normal,585,26585,26585
2023,26638,1000,normal,638,26638,26638
2023,26838,1000,normal,838,26838,26838
2023,26863,1000,normal,863,26863,26863
2023,26936,1000,normal,936,26936,26936
2023,27000,1000,normal,000,27000,27000
2023,27158,1000,normal,158,27158,27158
2023,27198,1000,normal,198,27198,27198
2023,27241,1000,normal,241,27241,27241
2023,27368,1000,normal,368,27368,27368
2023,27416,1000,normal,416,27416,27416
2023,27491,1000,normal,491,27491,27491
2023,27589,1000,normal,589,27589,27589
2023,27596,1000,normal,596,27596,27596
2023,27664,1000,normal,664,27664,27664
2023,27809,1000,normal,809,27809,27809
2023,27904,1000,normal,904,27904,27904
2023,27922,1000,normal,922,27922,27922
2023,27924,1000,normal,924,27924,27924
2023,27926,1000,normal,926,27926,27926
2023,27959,1000,normal,959,27959,27959
2023,27963,1000,normal,963,27963,27963
2023,27964,1000,normal,964,27964,27964
2023,27986,1000,normal,986,27986,27986
2023,28121,1000,normal,121,28121,28121
2023,28166,1000,normal,166,28166,28166
2023,28200,1000,normal,200,28200,28200
2023,28281,1000,normal,281,28281,28281
2023,28307,1000,normal,307,28307,28307
2023,28320,1000,normal,320,28320,28320
2023,28333,1000,normal,333,28333,28333
2023,28348,1000,normal,348,28348,28348
2023,28411,1000,normal,411,28411,28411
2023,28415,1000,normal,415,28415,28415
2023,28574,1000,normal,574,28574,28574
2023,28618,1000,normal,618,28618,28618
2023,28721,1000,normal,721,28721,28721
2023,28798,1000,normal,798,28798,28798
2023,28910,1000,normal,910,28910,28910
2023,28922,1000,normal,922,28922,28922
2023,28955,1000,normal,955,28955,28955
2023,29003,1000,normal,003,29003,29003
2023,29030,1000,normal,030,29030,29030
2023,29127,1000,normal,127,29127,29127
2023,29175,1000,normal,175,29175,29175
2023,29230,1000,normal,230,29230,29230
2023,29340,1000,normal,340,29340,29340
2023,29358,1000,normal,358,29358,29358
2023,29360,1000,normal,360,29360,29360
2023,29436,1000,normal,436,29436,29436
2023,29513,1000,normal,513,29513,29513
2023,29515,1000,normal,515,29515,29515
2023,29520,1000,normal,520,29520,29520
2023,29524,1000,normal,524,29524,29524
2023,29545,1000,normal,545,29545,29545
2023,29551,1000,normal,551,29551,29551
2023,29616,1000,normal,616,29616,29616
2023,29713,1000,normal,713,29713,29713
2023,29717,1000,normal,717,29717,29717
2023,29758,1000,normal,758,29758,29758
2023,29788,1000,normal,788,29788,29788
2023,29820,1000,normal,820,29820,29820
2023,29985,1000,normal,985,29985,29985
2023,29994,1000,normal,994,29994,29994
2023,30161,1000,normal,161,30161,30161
2023,30241,1000,normal,241,30241,30241
2023,30309,1000,normal,309,30309,30309
2023,30354,1000,normal,354,30354,30354
2023,30401,1000,normal,401,30401,30401
2023,30469,1000,normal,469,30469,30469
2023,30519,1000,normal,519,30519,30519
2023,30586,1000,normal,586,30586,30586
2023,30595,1000,normal,595,30595,30595
2023,30698,1000,normal,698,30698,30698
2023,30704,1000,normal,704,30704,30704
2023,30843,1000,normal,843,30843,30843
2023,31012,1000,normal,012,31012,31012
2023,31019,1000,normal,019,31019,31019
2023,31119,1000,normal,119,31119,31119
2023,31162,1000,normal,162,31162,31162
2023,31181,1000,normal,181,31181,31181
2023,31228,1000,normal,228,31228,31228
2023,31279,1000,normal,279,31279,31279
2023,31333,1000,normal,333,31333,31333
2023,31389,1000,normal,389,31389,31389
2023,31405,1000,normal,405,31405,31405
2023,31430,1000,normal,430,31430,31430
2023,31434,1000,normal,434,31434,31434
2023,31438,1000,normal,438,31438,31438
2023,31480,1000,normal,480,31480,31480
2023,31509,1000,normal,509,31509,31509
2023,31510,1000,normal,510,31510,31510
2023,31625,1000,normal,625,31625,31625
2023,31648,1000,normal,648,31648,31648
2023,31758,1000,normal,758,31758,31758
2023,31786,1000,normal,786,31786,31786
2023,31938,500000,especial,938,31938,31938
2023,32025,1000,normal,025,32025,32025
2023,32080,1000,normal,080,32080,32080
2023,32135,1000,normal,135,32135,32135
2023,32147,1000,normal,147,32147,32147
2023,32206,1000,normal,206,32206,32206
2023,32276,1000,normal,276,32276,32276
2023,32337,1000,normal,337,32337,32337
2023,32379,1000,normal,379,32379,32379
2023,32443,1000,normal,443,32443,32443
2023,32447,1000,normal,447,32447,32447
2023,32518,1000,normal,518,32518,32518
2023,32522,1000,normal,522,32522,32522
2023,32576,1000,normal,576,32576,32576
2023,32608,1000,normal,608,32608,32608
2023,32631,1000,normal,631,32631,32631
2023,32639,1000,normal,639,32639,32639
2023,32658,1000,normal,658,32658,32658
2023,32659,1000,normal,659,32659,32659
2023,32734,1000,normal,734,32734,32734
2023,32788,1000,normal,788,32788,32788
2023,32839,1000,normal,839,32839,32839
2023,32847,1000,normal,847,32847,32847
2023,32855,1000,normal,855,32855,32855
2023,32864,1000,normal,864,32864,32864
2023,32875,1000,normal,875,32875,32875
2023,32877,1000,normal,877,32877,32877
2023,32911,1000,normal,911,32911,32911
2023,32913,1000,normal,913,32913,32913
2023,32917,1000,normal,917,32917,32917
2023,33011,1000,normal,011,33011,33011
2023,33054,1000,normal,054,33054,33054
2023,33070,1000,normal,070,33070,33070
2023,33152,1000,normal,152,33152,33152
2023,33203,1000,normal,203,33203,33203
2023,33287,1000,normal,287,33287,33287
2023,33327,1000,normal,327,33327,33327
2023,33437,1000,normal,437,33437,33437
2023,33482,1000,normal,482,33482,33482
2023,33499,1000,normal,499,33499,33499
2023,33557,1000,normal,557,33557,33557
2023,33558,1000,normal,558,33558,33558
2023,33569,1000,normal,569,33569,33569
2023,33631,1000,normal,631,33631,33631
2023,33756,1000,normal,756,33756,33756
2023,33833,1000,normal,833,33833,33833
2023,33873,1000,normal,873,33873,33873
2023,33882,1000,normal,882,33882,33882
2023,33902,1000,normal,902,33902,33902
2023,33986,1000,normal,986,33986,33986
2023,34057,1000,normal,057,34057,34057
2023,34117,1000,normal,117,34117,34117
2023,34159,1000,normal,159,34159,34159
2023,34177,1000,normal,177,34177,34177
2023,34196,1000,normal,196,34196,34196
2023,34228,1000,normal,228,34228,34228
2023,34381,1000,normal,381,34381,34381
2023,34389,1000,normal,389,34389,34389
2023,34454,1000,normal,454,34454,34454
2023,34486,1000,normal,486,34486,34486
2023,34562,1000,normal,562,34562,34562
2023,34573,1000,normal,573,34573,34573
2023,34630,1000,normal,630,34630,34630
2023,34866,1000,normal,866,34866,34866
2023,35068,1000,normal,068,35068,35068
2023,35071,1000,normal,071,35071,35071
2023,35080,1000,normal,080,35080,35080
2023,35160,1000,normal,160,35160,35160
2023,35175,1000,normal,175,35175,35175
2023,35218,1000,normal,218,35218,35218
2023,35300,1000,normal,300,35300,35300
2023,35514,1000,normal,514,35514,35514
2023,35649,1000,normal,649,35649,35649
2023,35690,1000,normal,690,35690,35690
2023,35721,1000,normal,721,35721,35721
2023,35755,1000,normal,755,35755,35755
2023,35769,1000,normal,769,35769,35769
2023,35823,1000,normal,823,35823,35823
2023,35849,1000,normal,849,35849,35849
2023,35899,1000,normal,899,35899,35899
2023,35918,1000,normal,918,35918,35918
2023,35922,1000,normal,922,35922,35922
2023,35927,1000,normal,927,35927,35927
2023,35935,1000,normal,935,35935,35935
2023,35940,1000,normal,940,35940,35940
2023,36081,1000,normal,081,36081,36081
2023,36157,1000,normal,157,36157,36157
2023,36222,1000,normal,222,36222,36222
2023,36234,1000,normal,234,36234,36234
2023,36238,1000,normal,238,36238,36238
2023,36297,1000,normal,297,36297,36297
2023,36350,1000,normal,350,36350,36350
2023,36378,1000,normal,378,36378,36378
2023,36599,1000,normal,599,36599,36599
2023,36678,1000,normal,678,36678,36678
2023,36706,1000,normal,706,36706,36706
2023,36715,1000,normal,715,36715,36715
2023,36734,1000,normal,734,36734,36734
2023,36786,1000,normal,786,36786,36786
2023,36800,1000,normal,800,36800,36800
2023,36808,1000,normal,808,36808,36808
2023,36842,1000,normal,842,36842,36842
2023,36907,1000,normal,907,36907,36907
2023,37038,60000,especial,038,37038,37038
2023,37045,1000,normal,045,37045,37045
2023,37096,1000,normal,096,37096,37096
2023,37109,1000,normal,109,37109,37109
2023,37130,1000,normal,130,37130,37130
2023,37155,1000,normal,155,37155,37155
2023,37240,1000,normal,240,37240,37240
2023,37269,1000,normal,269,37269,37269
2023,37369,1000,normal,369,37369,37369
2023,37399,1000,normal,399,37399,37399
2023,37586,1000,normal,586,37586,37586
2023,37792,1000,normal,792,37792,37792
2023,37799,1000,normal,799,37799,37799
2023,37800,1000,normal,800,37800,37800
2023,37850,1000,normal,850,37850,37850
2023,37854,1000,normal,854,37854,37854
2023,37868,1000,normal,868,37868,37868
2023,37907,1000,normal,907,37907,37907
2023,37931,1000,normal,931,37931,37931
2023,37970,1000,normal,970,37970,37970
2023,37994,1000,normal,994,37994,37994
2023,38000,1000,normal,000,38000,38000
2023,38004,1000,normal,004,38004,38004
2023,38040,1000,normal,040,38040,38040
2023,38203,1000,normal,203,38203,38203
2023,38259,1000,normal,259,38259,38259
2023,38320,1000,normal,320,38320,38320
2023,38344,1000,normal,344,38344,38344
2023,38385,1000,normal,385,38385,38385
2023,38525,1000,normal,525,38525,38525
2023,38582,1000,normal,582,38582,38582
2023,38590,1000,normal,590,38590,38590
2023,38591,1000,normal,591,38591,38591
2023,38634,1000,normal,634,38634,38634
2023,38727,1000,normal,727,38727,38727
2023,38743,1000,normal,743,38743,38743
2023,38813,1000,normal,813,38813,38813
2023,38837,1000,normal,837,38837,38837
2023,38912,1000,normal,912,38912,38912
2023,38940,1000,normal,940,38940,38940
2023,38962,1000,normal,962,38962,38962
2023,39002,1000,normal,002,39002,39002
2023,39023,1000,normal,023,39023,39023
2023,39126,1000,normal,126,39126,39126
2023,39226,1000,normal,226,39226,39226
2023,39286,1000,normal,286,39286,39286
2023,39294,1000,normal,294,39294,39294
2023,39484,1000,normal,484,39484,39484
2023,39543,1000,normal,543,39543,39543
2023,39556,1000,normal,556,39556,39556
2023,39611,1000,normal,611,39611,39611
2023,39666,1000,normal,666,39666,39666
2023,39715,1000,normal,715,39715,39715
2023,39816,1000,normal,816,39816,39816
2023,39827,1000,normal,827,39827,39827
2023,39900,1000,normal,900,39900,39900
2023,39906,1000,normal,906,39906,39906
2023,39919,1000,normal,919,39919,39919
2023,39927,1000,normal,927,39927,39927
2023,40021,1000,normal,021,40021,40021
2023,40037,1000,normal,037,40037,40037
2023,40119,1000,normal,119,40119,40119
2023,40127,1000,normal,127,40127,40127
2023,40289,1000,normal,289,40289,40289
2023,40331,1000,normal,331,40331,40331
2023,40507,1000,normal,507,40507,40507
2023,40697,1000,normal,697,40697,40697
2023,40774,1000,normal,774,40774,40774
2023,40828,1000,normal,828,40828,40828
2023,40875,1000,normal,875,40875,40875
2023,40938,1000,normal,938,40938,40938
2023,40955,1000,normal,955,40955,40955
2023,41000,1000,normal,000,41000,41000
2023,41051,1000,normal,051,41051,41051
2023,41093,1000,normal,093,41093,41093
2023,41147,200000,especial,147,41147,41147
2023,41235,1000,normal,235,41235,41235
2023,41306,1000,normal,306,41306,41306
2023,41350,1000,normal,350,41350,41350
2023,41376,1000,normal,376,41376,41376
2023,41405,1000,normal,405,41405,41405
2023,41593,1000,normal,593,41593,41593
2023,41616,1000,normal,616,41616,41616
2023,41789,1000,normal,789,41789,41789
2023,41802,1000,normal,802,41802,41802
2023,41834,1000,normal,834,41834,41834
2023,41866,1000,normal,866,41866,41866
2023,41914,1000,normal,914,41914,41914
2023,41959,1000,normal,959,41959,41959
2023,41986,1000,normal,986,41986,41986
2023,42008,1000,normal,008,42008,42008
2023,42034,1000,normal,034,42034,42034
2023,42129,1000,normal,129,42129,42129
2023,42176,1000,normal,176,42176,42176
2023,42200,1000,normal,200,42200,42200
2023,42250,1000,normal,250,42250,42250
2023,42289,1000,normal,289,42289,42289
2023,42304,1000,normal,304,42304,42304
2023,42345,1000,normal,345,42345,42345
2023,42515,1000,normal,515,42515,42515
2023,42598,1000,normal,598,42598,42598
2023,42639,1000,normal,639,42639,42639
2023,42642,1000,normal,642,42642,42642
2023,42652,1000,normal,652,42652,42652
2023,42728,1000,normal,728,42728,42728
2023,42827,1000,normal,827,42827,42827
2023,42846,1000,normal,846,42846,42846
2023,42893,1000,normal,893,42893,42893
2023,42992,1000,normal,992,42992,42992
2023,43008,1000,normal,008,43008,43008
2023,43058,1000,normal,058,43058,43058
2023,43130,1000,normal,130,43130,43130
2023,43138,1000,normal,138,43138,43138
2023,43169,1000,normal,169,43169,43169
2023,43203,1000,normal,203,43203,43203
2023,43262,1000,normal,262,43262,43262
2023,43320,1000,normal,320,43320,43320
2023,43378,1000,normal,378,43378,43378
2023,43385,1000,normal,385,43385,43385
2023,43518,1000,normal,518,43518,43518
2023,43527,1000,normal,527,43527,43527
2023,43655,1000,normal,655,43655,43655
2023,43731,1000,normal,731,43731,43731
2023,43846,1000,normal,846,43846,43846
2023,43857,1000,normal,857,43857,43857
2023,43911,1000,normal,911,43911,43911
2023,43939,1000,normal,939,43939,43939
2023,43976,1000,normal,976,43976,43976
2023,44025,1000,normal,025,44025,44025
2023,44067,1000,normal,067,44067,44067
2023,44072,1000,normal,072,44072,44072
2023,44131,1000,normal,131,44131,44131
2023,44194,1000,normal,194,44194,44194
2023,44253,1000,normal,253,44253,44253
2023,44273,1000,normal,273,44273,44273
2023,44364,1000,normal,364,44364,44364
2023,44383,1000,normal,383,44383,44383
2023,44389,1000,normal,389,44389,44389
2023,44419,1000,normal,419,44419,44419
2023,44459,1000,normal,459,44459,44459
2023,44657,1000,normal,657,44657,44657
2023,44743,1000,normal,743,44743,44743
2023,44770,1000,normal,770,44770,44770
2023,44773,1000,normal,773,44773,44773
2023,44781,1000,normal,781,44781,44781
2023,44825,1000,normal,825,44825,44825
2023,44842,1000,normal,842,44842,44842
2023,45036,1000,normal,036,45036,45036
2023,45136,1000,normal,136,45136,45136
2023,45154,1000,normal,154,45154,45154
2023,45202,1000,normal,202,45202,45202
2023,45227,1000,normal,227,45227,45227
2023,45234,1000,normal,234,45234,45234
2023,45256,1000,normal,256,45256,45256
2023,45293,1000,normal,293,45293,45293
2023,45353,60000,especial,353,45353,45353
2023,45452,1000,normal,452,45452,45452
2023,45560,1000,normal,560,45560,45560
2023,45586,1000,normal,586,45586,45586
2023,45616,1000,normal,616,45616,45616
2023,45625,1000,normal,625,45625,45625
2023,45750,1000,normal,750,45750,45750
2023,45755,1000,normal,755,45755,45755
2023,45907,1000,normal,907,45907,45907
2023,45946,1000,normal,946,45946,45946
2023,46014,1000,normal,014,46014,46014
2023,46070,1000,normal,070,46070,46070
